Hugo_Symbol,n_variants,n_artifacts,artifact_rate,mean_probability,median_probability
SMARCA2,14,8,0.5714285714285714,0.6043847636214286,0.8692895199999999
SSPOP,14,8,0.5714285714285714,0.6227830271231053,0.915775745
TG,14,8,0.5714285714285714,0.6702299825703247,0.9413103
TNC,14,8,0.5714285714285714,0.6127517949187601,0.93794137
TPTE2,14,8,0.5714285714285714,0.5886356201624111,0.807097255
ZNF407,14,8,0.5714285714285714,0.6170496888401723,0.89760618
COL5A1,15,8,0.5333333333333333,0.5629897684333381,0.8523899
KDR,15,8,0.5333333333333333,0.6767580717333334,0.9745574
ANK3,16,8,0.5,0.5585030397896119,0.7477026499999999
BPTF,16,8,0.5,0.5533208096081257,0.63744365
CDH9,16,8,0.5,0.5463075474286252,0.7322001
RBM47,16,8,0.5,0.6119347582551425,0.7516371
SIM1,16,8,0.5,0.6048455683009237,0.72901275
ATP10B,17,8,0.47058823529411764,0.538163627532353,0.7328232
CHD5,17,8,0.47058823529411764,0.5240083205165453,0.5186096
LAMA3,17,8,0.47058823529411764,0.48883770467713783,0.37824938
MUC2,17,8,0.47058823529411764,0.5708443805836816,0.6886247
RP1,17,8,0.47058823529411764,0.5723886493247962,0.5072314
ARFGEF3,18,8,0.4444444444444444,0.5172678485663414,0.5854781250000001
ZNF831,19,8,0.42105263157894735,0.4763478479187895,0.19518544
MYO15A,20,8,0.4,0.4570020474613214,0.3189793
TRPM2,20,8,0.4,0.5136207129245246,0.45744297
PCDHA12,21,8,0.38095238095238093,0.6108220256619047,0.7081764
MROH2B,22,8,0.36363636363636365,0.45572696779628274,0.32983973
CFAP47,24,8,0.3333333333333333,0.3664988906914431,0.0050572201999999995
RB1,28,8,0.2857142857142857,0.28897256581203334,4.6445135e-06
ADAMTS10,7,7,1.0,0.9408361828571429,0.94049335
AKAP11,7,7,1.0,0.9807674628571429,0.9901714
AMPH,7,7,1.0,0.9677307928571428,0.9908208
AXL,7,7,1.0,0.98457056,0.98725706
CLDN4,7,7,1.0,0.9258571828571428,0.93918025
COBLL1,7,7,1.0,0.9716493257142857,0.9757057
COG4,7,7,1.0,0.9642212257142857,0.991351
COL5A2,7,7,1.0,0.9493194842857143,0.9727491
KIAA0753,7,7,1.0,0.9855503914285714,0.9912778
MX2,7,7,1.0,0.8951731185714286,0.89805764
NCAPG2,7,7,1.0,0.9483323,0.9831267
PLCE1,7,7,1.0,0.9528038814285714,0.98465234
PYHIN1,7,7,1.0,0.9762810157142857,0.9906983
SEC31A,7,7,1.0,0.9400076242857143,0.9864232
SLC26A5,7,7,1.0,0.9628357442857143,0.98509777
TTC30A,7,7,1.0,0.9805501257142858,0.9849022
ABCB8,8,7,0.875,0.9395246125,0.988809435
ADAM7,8,7,0.875,0.87923625125,0.92497465
ARSK,8,7,0.875,0.88152097625,0.953015835
C14orf39,8,7,0.875,0.8473516334414875,0.964019
CDH20,8,7,0.875,0.935919215,0.984596195
CDKL5,8,7,0.875,0.8405823687398075,0.9740283249999999
CEP126,8,7,0.875,0.87250063,0.9566670500000001
CTAGE1,8,7,0.875,0.8516970115,0.981601685
DIDO1,8,7,0.875,0.8415910396224375,0.9713034949999999
EYA4,8,7,0.875,0.86473851125,0.9277639200000001
KDM2B,8,7,0.875,0.83482588607125,0.98376305
KIR2DL4,8,7,0.875,0.91081768125,0.9813722
KLHL13,8,7,0.875,0.8327879450000376,0.9680595000000001
LPIN1,8,7,0.875,0.8605901426925,0.985869325
MTUS2,8,7,0.875,0.86615251,0.97792425
OR10H5,8,7,0.875,0.9000128075,0.990468355
OR1S1,8,7,0.875,0.91172284875,0.9784059
OR2T33,8,7,0.875,0.8491670638708204,0.99002375
PROKR2,8,7,0.875,0.87715495125,0.9485812499999999
PSG4,8,7,0.875,0.89214539125,0.98375572
REPS2,8,7,0.875,0.84596841,0.9349802
RPGRIP1L,8,7,0.875,0.86749693,0.8719344
SAGE1,8,7,0.875,0.8381249150000158,0.97124218
SERPINA3,8,7,0.875,0.861162892548195,0.9856595100000001
SLC12A7,8,7,0.875,0.8575004380800095,0.98019297
SLC26A4,8,7,0.875,0.8884657625,0.98820793
SLITRK2,8,7,0.875,0.87513950375,0.979356585
UHRF1BP1L,8,7,0.875,0.90171004375,0.9696500299999999
ZNF780B,8,7,0.875,0.8222354850000001,0.9423376
ABCB1,9,7,0.7777777777777778,0.7397858182144444,0.93908304
AHR,9,7,0.7777777777777778,0.7744170179666666,0.9810978
ASZ1,9,7,0.7777777777777778,0.8327171371111111,0.962088
ATP10D,9,7,0.7777777777777778,0.8492819133333334,0.99001443
C2orf16,9,7,0.7777777777777778,0.7579246143333334,0.95890945
CCDC18,9,7,0.7777777777777778,0.8518530966666666,0.9605149
CUL1,9,7,0.7777777777777778,0.8110707266666667,0.9783
DLC1,9,7,0.7777777777777778,0.8523784166666667,0.9826622
DPP6,9,7,0.7777777777777778,0.7608038077278111,0.9691362
EPHB6,9,7,0.7777777777777778,0.7919209111111111,0.9702059
FBXL13,9,7,0.7777777777777778,0.7657143830078678,0.98558885
ICE1,9,7,0.7777777777777778,0.7517411897343566,0.97379863
ITGB4,9,7,0.7777777777777778,0.7541448852461914,0.9801052
JHY,9,7,0.7777777777777778,0.8940325455555556,0.99108136
LRRC66,9,7,0.7777777777777778,0.7525748761111112,0.9505808
MAP3K4,9,7,0.7777777777777778,0.8937923133333333,0.9746814
MYO6,9,7,0.7777777777777778,0.7622606354506556,0.97530943
NR3C2,9,7,0.7777777777777778,0.8375480710000001,0.9842928
NRDC,9,7,0.7777777777777778,0.83921678,0.8837131
OGDH,9,7,0.7777777777777778,0.8410410811111111,0.98603094
OR2T12,9,7,0.7777777777777778,0.7274594818888889,0.884861
OR2Y1,9,7,0.7777777777777778,0.7578026076888889,0.9820638
OR5AR1,9,7,0.7777777777777778,0.7117614292175213,0.8227783
PCDHGA2,9,7,0.7777777777777778,0.81238156,0.9630432
PEX1,9,7,0.7777777777777778,0.7577335873691377,0.9801344
PHF3,9,7,0.7777777777777778,0.7460676587194077,0.97865844
PIK3CB,9,7,0.7777777777777778,0.9065760855555555,0.97142416
PPEF2,9,7,0.7777777777777778,0.8595175688888889,0.98471224
PRR23B,9,7,0.7777777777777778,0.798839757888889,0.9849103
PRSS35,9,7,0.7777777777777778,0.7435598258888888,0.95060176
SGO2,9,7,0.7777777777777778,0.8462297522222222,0.95637846
SLC9C2,9,7,0.7777777777777778,0.8321051304444445,0.97088933
SMARCA1,9,7,0.7777777777777778,0.7348380444812418,0.94189245
SNRNP200,9,7,0.7777777777777778,0.7899007788888889,0.9655411
TAF2,9,7,0.7777777777777778,0.7429954719734523,0.97123384
TJP3,9,7,0.7777777777777778,0.7674072169411111,0.97877985
UBASH3A,9,7,0.7777777777777778,0.8355268728888888,0.97117865
AFDN,10,7,0.7,0.65182236603482,0.9072533300000001
AXDND1,10,7,0.7,0.7488052693638161,0.95012715
CHL1,10,7,0.7,0.7638110850000001,0.93474075
CNGA4,10,7,0.7,0.7930403204791147,0.95613605
COL15A1,10,7,0.7,0.7542902720078205,0.98076025
DSC1,10,7,0.7,0.76169657895,0.9250598299999999
EMILIN2,10,7,0.7,0.73565001866,0.954850575
ERCC6L,10,7,0.7,0.78212364,0.95070067
ERN2,10,7,0.7,0.73188800210551,0.98194095
FILIP1,10,7,0.7,0.73332599015,0.93130897
HELB,10,7,0.7,0.679433849738,0.984612115
KIAA1549,10,7,0.7,0.7834724739400001,0.9913148700000001
LGSN,10,7,0.7,0.7068306558463,0.9547616
LILRB2,10,7,0.7,0.7204206397967449,0.9141101549999999
MATK,10,7,0.7,0.739948392918417,0.9621242000000001
MED13,10,7,0.7,0.7093100655,0.9814627300000001
MSH6,10,7,0.7,0.76904982577,0.87733179
MYO9A,10,7,0.7,0.7102071212450001,0.827275905
NEK10,10,7,0.7,0.689806069116,0.891860675
NOTCH3,10,7,0.7,0.71185362808,0.917099925
PCDHA9,10,7,0.7,0.7315709291475,0.9352629450000001
PCDHB6,10,7,0.7,0.751612144,0.947026325
PCDHGA8,10,7,0.7,0.739501177,0.9493081
PLCB1,10,7,0.7,0.712968522866,0.9838302999999999
PPP1R9A,10,7,0.7,0.7734791791107042,0.9887631800000001
PTPRC,10,7,0.7,0.7550783061999999,0.97464437
RBMS3,10,7,0.7,0.842454758,0.971788365
TBC1D32,10,7,0.7,0.763788498,0.94585445
TMEM132B,10,7,0.7,0.677926341695,0.934030935
TRIML1,10,7,0.7,0.761325126545,0.9386147
UPF1,10,7,0.7,0.739628884212683,0.9612541699999999
ZNF229,10,7,0.7,0.7889678659999999,0.98732262
ACE,11,7,0.6363636363636364,0.6830288476833922,0.9204571
ATP11A,11,7,0.6363636363636364,0.6292422161109091,0.8640288
CFAP54,11,7,0.6363636363636364,0.6610232189931607,0.97494656
FHDC1,11,7,0.6363636363636364,0.640464298341895,0.815617
FLT3,11,7,0.6363636363636364,0.6626120132727272,0.88447875
KIAA1217,11,7,0.6363636363636364,0.7279798028059582,0.96686167
KIF1B,11,7,0.6363636363636364,0.6701590159467442,0.98070717
MAP3K19,11,7,0.6363636363636364,0.6209965052272728,0.88514805
MGAM,11,7,0.6363636363636364,0.6445645917661863,0.98768413
NPHS1,11,7,0.6363636363636364,0.7031816671579972,0.98141277
OR5D18,11,7,0.6363636363636364,0.6718473785134754,0.95392865
PCDHB13,11,7,0.6363636363636364,0.7760373218181819,0.9775059
PCNX1,11,7,0.6363636363636364,0.6757628533973531,0.9394522
PIK3C2G,11,7,0.6363636363636364,0.6508635191573263,0.913874
PTCH1,11,7,0.6363636363636364,0.6009274599272584,0.90261483
RASGRF2,11,7,0.6363636363636364,0.7431738490909091,0.95444244
ROS1,11,7,0.6363636363636364,0.6719856397520773,0.89182526
SRCAP,11,7,0.6363636363636364,0.6651693891767599,0.9116052
TENM2,11,7,0.6363636363636364,0.7413771987662966,0.91924953
TRPM8,11,7,0.6363636363636364,0.7217518376363636,0.9184498
TULP4,11,7,0.6363636363636364,0.7491853321713345,0.9655718
ZNF521,11,7,0.6363636363636364,0.84970788,0.98430634
ZNF676,11,7,0.6363636363636364,0.810999038961991,0.96785563
ZNF98,11,7,0.6363636363636364,0.6844990148544935,0.97726303
ATP6V0A4,12,7,0.5833333333333334,0.6529642087499999,0.94603792
BAZ2B,12,7,0.5833333333333334,0.6060748685698941,0.895968375
LYST,12,7,0.5833333333333334,0.6031045014561667,0.90950275
MUC4,12,7,0.5833333333333334,0.6408902742218336,0.8369635950000001
NDST4,12,7,0.5833333333333334,0.7165537456546175,0.957216115
NUP210L,12,7,0.5833333333333334,0.7157062132083333,0.81030155
OLFML2B,12,7,0.5833333333333334,0.6458147016730645,0.913930915
PAN3,12,7,0.5833333333333334,0.677774012,0.8360208250000001
PKD1L2,12,7,0.5833333333333334,0.6061742782335383,0.960548075
PTPRB,12,7,0.5833333333333334,0.7067378170933334,0.9449164649999999
PUM1,12,7,0.5833333333333334,0.6977445022283333,0.8398931000000001
SCAF11,12,7,0.5833333333333334,0.6938788433270834,0.9433043
SETBP1,12,7,0.5833333333333334,0.6486087121086351,0.84591688
SPOCD1,12,7,0.5833333333333334,0.6478887103403882,0.8688777
VPS13A,12,7,0.5833333333333334,0.628459212714495,0.939784585
XDH,12,7,0.5833333333333334,0.63746292747625,0.9518387049999999
ZFHX4,12,7,0.5833333333333334,0.7485694700000001,0.8409345500000001
ZNF28,12,7,0.5833333333333334,0.6491595987351803,0.9144410000000001
ATP4A,13,7,0.5384615384615384,0.5761115290447585,0.8611524
CACNA1E,13,7,0.5384615384615384,0.6165408920324615,0.9639338
COL11A2,13,7,0.5384615384615384,0.5825907558788027,0.8116126
COL27A1,13,7,0.5384615384615384,0.6118454652665688,0.8976879
CREBBP,13,7,0.5384615384615384,0.5702800216876209,0.8280773
FAM83B,13,7,0.5384615384615384,0.6476734095428321,0.92690325
IGF2BP1,13,7,0.5384615384615384,0.5436636238599394,0.7946248
KIAA2026,13,7,0.5384615384615384,0.5259865963293577,0.791813
PCDHGB4,13,7,0.5384615384615384,0.6653037274292307,0.94834507
POLA1,13,7,0.5384615384615384,0.5713950838726661,0.8504873
PRSS16,13,7,0.5384615384615384,0.6524382896296615,0.95536
PTPRH,13,7,0.5384615384615384,0.536682000920512,0.93662715
REV3L,13,7,0.5384615384615384,0.5849473563054615,0.82905513
SYNPO2,13,7,0.5384615384615384,0.650702722923077,0.84458464
DICER1,14,7,0.5,0.4851361366208772,0.50733932
MYOF,14,7,0.5,0.6066301674938875,0.6728007199999999
PLEKHG4B,14,7,0.5,0.5145150802247336,0.535215175
PTPRS,14,7,0.5,0.5681789249988786,0.712553735
SEMG1,14,7,0.5,0.5744114121660328,0.724126365
TRAPPC8,14,7,0.5,0.6220952100001961,0.716393235
UHRF1BP1,14,7,0.5,0.6171220673702559,0.70571947
ADGRG4,15,7,0.4666666666666667,0.6122980611333334,0.6906655
FAT3,15,7,0.4666666666666667,0.5594181427330167,0.40142077
MYH3,15,7,0.4666666666666667,0.5366568871919214,0.6889013
NUP205,15,7,0.4666666666666667,0.6565674559693334,0.74253535
PALM2AKAP2,15,7,0.4666666666666667,0.5268642819470439,0.49387702
PRKDC,15,7,0.4666666666666667,0.5703970456938274,0.6597469
COL22A1,16,7,0.4375,0.49564994176754934,0.378858415
CUX2,16,7,0.4375,0.4392365370582003,0.1048678349
PCDHA3,16,7,0.4375,0.5629032499752491,0.59645296
DPP10,17,7,0.4117647058823529,0.5518411420159195,0.6882225
LRRK1,18,7,0.3888888888888889,0.42525728521515627,0.230236675
MYO10,18,7,0.3888888888888889,0.4526373600817999,0.357567175
CSMD1,19,7,0.3684210526315789,0.4072306049684986,0.019221032
ADAMTS12,20,7,0.35,0.588608708232,0.623533465
SPAG17,20,7,0.35,0.56131497,0.50585815
ALX1,6,6,1.0,0.9431310933333333,0.96447733
ATP7A,6,6,1.0,0.9037425566666667,0.94305798
CYP2B6,6,6,1.0,0.9593311999999999,0.969475835
DMXL1,6,6,1.0,0.9376184833333333,0.9566937
E2F7,6,6,1.0,0.9561938483333333,0.9767821
EZH2,6,6,1.0,0.9869233199999999,0.989801065
FBXO31,6,6,1.0,0.9888581100000001,0.99132603
FLACC1,6,6,1.0,0.9739546383333333,0.975681015
GAPVD1,6,6,1.0,0.9241295049999999,0.981520065
GPRC6A,6,6,1.0,0.9872583516666666,0.9908339749999999
GUCY2C,6,6,1.0,0.9442201833333334,0.9697739999999999
MC4R,6,6,1.0,0.9497174033333332,0.9840554
MPEG1,6,6,1.0,0.925565465,0.97758097
NFAT5,6,6,1.0,0.9714005066666668,0.98969997
OAS2,6,6,1.0,0.9668417216666666,0.97369925
OR2M2,6,6,1.0,0.9668266833333333,0.969666135
OR4K15,6,6,1.0,0.9605880516666666,0.96925733
OR9G1,6,6,1.0,0.9899072583333334,0.99106408
PCDHB4,6,6,1.0,0.9751321033333333,0.985573645
PDE7A,6,6,1.0,0.9635154866666666,0.96799362
PIP4K2C,6,6,1.0,0.8835021883333334,0.879828245
PKN2,6,6,1.0,0.9344018066666666,0.9542536699999999
PRSS58,6,6,1.0,0.9914231166666667,0.9914422
RBM14,6,6,1.0,0.9574859383333333,0.9661974
RSPH10B,6,6,1.0,0.9793868483333333,0.983814265
SERPINB12,6,6,1.0,0.9488252500000001,0.9801078249999999
SMCR8,6,6,1.0,0.98535703,0.984532
SPINK5,6,6,1.0,0.9642106833333334,0.9677999749999999
STAG1,6,6,1.0,0.9542010183333334,0.9656128150000001
TFPI2,6,6,1.0,0.978915745,0.98026768
TMEM106B,6,6,1.0,0.9569732599999999,0.9828329250000001
TMEM131,6,6,1.0,0.901158875,0.939942955
TRIML2,6,6,1.0,0.933504165,0.95269675
TRIP11,6,6,1.0,0.9386474166666666,0.941834625
VWA3B,6,6,1.0,0.9316885266666667,0.93036407
ZBTB38,6,6,1.0,0.9674083283333333,0.986201
ZNF264,6,6,1.0,0.9902442183333333,0.9911177250000001
ZNF426,6,6,1.0,0.9298479966666666,0.96918178
ZNF470,6,6,1.0,0.9689247249999999,0.99042037
ACVRL1,7,6,0.8571428571428571,0.8632044185714286,0.9792052
AGAP3,7,6,0.8571428571428571,0.8199570420894285,0.9546822
AMY2B,7,6,0.8571428571428571,0.8783039557142857,0.91595256
ARHGAP25,7,6,0.8571428571428571,0.8391594104355686,0.98197687
C12orf40,7,6,0.8571428571428571,0.925581377142857,0.9801609
CACNA1A,7,6,0.8571428571428571,0.82475232,0.96337765
CASK,7,6,0.8571428571428571,0.8014437000000808,0.9396894
CDH4,7,6,0.8571428571428571,0.7673681142857143,0.8544587
CDH7,7,6,0.8571428571428571,0.8877251057142858,0.8963812
CHRM2,7,6,0.8571428571428571,0.8891272471428572,0.93423396
DCAF8L1,7,6,0.8571428571428571,0.786886735757143,0.86291057
DLG5,7,6,0.8571428571428571,0.8270833728571428,0.98505557
DNAJC13,7,6,0.8571428571428571,0.7953974911228572,0.9699602
DRD1,7,6,0.8571428571428571,0.8854099342857144,0.9648767
ECM2,7,6,0.8571428571428571,0.8313549315894286,0.9898342
ENDOD1,7,6,0.8571428571428571,0.8141809086975629,0.93077195
EPHB4,7,6,0.8571428571428571,0.9000347914285715,0.9784524
FAM71B,7,6,0.8571428571428571,0.91428785,0.9542906
FAM81B,7,6,0.8571428571428571,0.8555444157142856,0.9723493
FBXL5,7,6,0.8571428571428571,0.8130801830000001,0.92322636
FSTL4,7,6,0.8571428571428571,0.7926491823446715,0.91160345
GFPT1,7,6,0.8571428571428571,0.8102296651428571,0.96994543
GHRHR,7,6,0.8571428571428571,0.8294685628571429,0.86696917
GNAT3,7,6,0.8571428571428571,0.8354395991242857,0.9795141
GPATCH8,7,6,0.8571428571428571,0.7979362895142857,0.956592
IL17RD,7,6,0.8571428571428571,0.8409804542857142,0.92505103
IL1RAPL1,7,6,0.8571428571428571,0.8171042530042857,0.9442442
IL21R,7,6,0.8571428571428571,0.8797390785714285,0.98643214
IPO5,7,6,0.8571428571428571,0.8377608241828572,0.9754945
ITPRID1,7,6,0.8571428571428571,0.8626814571428572,0.9766872
KANK1,7,6,0.8571428571428571,0.8352540628571428,0.98895276
KIAA1755,7,6,0.8571428571428571,0.8745640271428571,0.9701202
LIPG,7,6,0.8571428571428571,0.9266651942857144,0.9901119
MPP7,7,6,0.8571428571428571,0.9093288571428572,0.980803
OR11G2,7,6,0.8571428571428571,0.8356201596885714,0.9745798
OR2T4,7,6,0.8571428571428571,0.81197621,0.959267
PLEKHG1,7,6,0.8571428571428571,0.8525584557142858,0.9773794
PRAG1,7,6,0.8571428571428571,0.8418650157142856,0.96311826
PTPRA,7,6,0.8571428571428571,0.8226761805,0.9879089
RLF,7,6,0.8571428571428571,0.8160160179679999,0.97846395
SIN3B,7,6,0.8571428571428571,0.9430039242857143,0.977416
SLC6A15,7,6,0.8571428571428571,0.8949916442857143,0.99082595
SLC6A6,7,6,0.8571428571428571,0.9360148914285714,0.97584176
SMURF1,7,6,0.8571428571428571,0.8399856628571428,0.98864645
ST14,7,6,0.8571428571428571,0.8110341691428572,0.9338295
SVOPL,7,6,0.8571428571428571,0.8434560414285714,0.9812407
SYNRG,7,6,0.8571428571428571,0.8572416857142857,0.97276425
TBC1D2,7,6,0.8571428571428571,0.7841770750714286,0.8646126
THEMIS,7,6,0.8571428571428571,0.8755666257142857,0.9535616
TRIM22,7,6,0.8571428571428571,0.8464759771428572,0.9613275
YY1AP1,7,6,0.8571428571428571,0.8781878357142857,0.9115458
ZNF75D,7,6,0.8571428571428571,0.8375295571429496,0.9874255
ZNF91,7,6,0.8571428571428571,0.9207666314285714,0.97673583
ABCC1,8,6,0.75,0.795730368125,0.971417975
ABCG4,8,6,0.75,0.7380843679125,0.960543435
ABLIM3,8,6,0.75,0.898206555,0.9759749799999999
ADAMTS19,8,6,0.75,0.80830755,0.980618175
ADGRE1,8,6,0.75,0.741267425977,0.9860083
BACH1,8,6,0.75,0.737905031425,0.96528015
BOC,8,6,0.75,0.753685835,0.989335685
C12orf50,8,6,0.75,0.8386450675,0.93345865
CACNA2D3,8,6,0.75,0.8173853662968346,0.975799825
CADPS,8,6,0.75,0.75763871625,0.9628526
CAMSAP2,8,6,0.75,0.70515749329125,0.9035518499999999
CFAP20DC,8,6,0.75,0.7652821356626125,0.95413115
CHD3,8,6,0.75,0.7131636827515188,0.98529658
CHD6,8,6,0.75,0.7787499975,0.973342715
CLEC1A,8,6,0.75,0.644316469875,0.78486967
COL3A1,8,6,0.75,0.711483616553549,0.96518422
DAPK1,8,6,0.75,0.7459634337798,0.98678167
DDR2,8,6,0.75,0.79640215094125,0.9827183349999999
DDX11,8,6,0.75,0.84795399,0.97194035
DLEC1,8,6,0.75,0.78807254875,0.94119482
DNAI3,8,6,0.75,0.8150531437499999,0.96791172
DSEL,8,6,0.75,0.77213584375,0.9271401
EPG5,8,6,0.75,0.8231468250425,0.971033415
EPHA1,8,6,0.75,0.741821303625,0.9745901699999999
FAM135B,8,6,0.75,0.84611927625,0.96041533
FCRL3,8,6,0.75,0.82985034375,0.900425375
FSCB,8,6,0.75,0.7699141845,0.96610808
GAK,8,6,0.75,0.823698835625,0.956763475
GALNT8,8,6,0.75,0.720655133125,0.869941965
GRIA1,8,6,0.75,0.7793712825,0.94895438
GRIPAP1,8,6,0.75,0.7093835503106842,0.94740382
GUCY2D,8,6,0.75,0.6958934668842375,0.91908307
HYOU1,8,6,0.75,0.7454878630058649,0.9835727
IFI16,8,6,0.75,0.784850407875,0.9212246500000001
IGSF3,8,6,0.75,0.7690803423875,0.987410425
IL12RB2,8,6,0.75,0.7579823575,0.93700675
ITGA9,8,6,0.75,0.809013438175,0.97311825
KCTD16,8,6,0.75,0.81963102775,0.9706261650000001
KDM5A,8,6,0.75,0.827834875,0.96851955
KIAA0319,8,6,0.75,0.7204441486425,0.9472480299999999
LAMA5,8,6,0.75,0.87691213125,0.986548675
LILRB4,8,6,0.75,0.7837468689443684,0.9870315249999999
LUM,8,6,0.75,0.8068340875,0.91380375
MADD,8,6,0.75,0.75433636225,0.952737475
MFHAS1,8,6,0.75,0.79370068875,0.99135476
MGA,8,6,0.75,0.7699410797492734,0.860733325
NPC1L1,8,6,0.75,0.8149836475000001,0.94462773
OR4X2,8,6,0.75,0.732233460625,0.85352862
PCDHAC1,8,6,0.75,0.75163076125,0.9886174999999999
PDZD2,8,6,0.75,0.838348375,0.9741262500000001
POTEF,8,6,0.75,0.6948890331264302,0.8943552699999999
PPP1R26,8,6,0.75,0.7247785543787499,0.97129272
PRKG2,8,6,0.75,0.7012616269763338,0.9058355499999999
PTPRO,8,6,0.75,0.79456012125,0.945965825
ROCK1,8,6,0.75,0.84647361375,0.979392425
SEMA3E,8,6,0.75,0.7559096514683751,0.907524725
SERPINB4,8,6,0.75,0.8961124075,0.99047062
SHROOM4,8,6,0.75,0.721496529295,0.96792368
SLC12A2,8,6,0.75,0.6988163623875,0.90147993
SLC44A5,8,6,0.75,0.75716363825,0.9698796000000001
SLC4A5,8,6,0.75,0.7334942895475,0.9714957
ST3GAL6,8,6,0.75,0.854939815,0.971466385
STAG3,8,6,0.75,0.80593211,0.984499885
SYCP2,8,6,0.75,0.728215209906775,0.97708985
TDRD9,8,6,0.75,0.7298805788885712,0.935789965
TERT,8,6,0.75,0.7236814898825,0.980746035
THOC2,8,6,0.75,0.7549261762500544,0.943680665
TIAM1,8,6,0.75,0.82097366875,0.978774075
TNFSF14,8,6,0.75,0.78256712459,0.8863738999999999
TRPC6,8,6,0.75,0.73732021213,0.88174745
TTC37,8,6,0.75,0.8764303925,0.9799558500000001
USP29,8,6,0.75,0.80496492375,0.963391385
WDR91,8,6,0.75,0.7208057710784918,0.9417524349999999
ZFYVE9,8,6,0.75,0.737987860949625,0.978608695
ZNF536,8,6,0.75,0.7098207049722249,0.938446565
ZNF81,8,6,0.75,0.6935283715831078,0.931778675
ZNF816,8,6,0.75,0.75649848325,0.96925465
ABCC11,9,6,0.6666666666666666,0.6928669281666666,0.98544633
ADGRL2,9,6,0.6666666666666666,0.7316395534,0.988708
AL121899.2,9,6,0.6666666666666666,0.7344706943612643,0.9880261
ATP10A,9,6,0.6666666666666666,0.6796952129777778,0.8349415
BIVM-ERCC5,9,6,0.6666666666666666,0.7499268196444445,0.84632206
BOD1L1,9,6,0.6666666666666666,0.7414347288888888,0.984798
BRWD1,9,6,0.6666666666666666,0.7013417837333333,0.9912985
CEP112,9,6,0.6666666666666666,0.7822845966666666,0.9811751
CNOT1,9,6,0.6666666666666666,0.7670895311333333,0.8957981
COL1A1,9,6,0.6666666666666666,0.6694153918783333,0.8573244
CORIN,9,6,0.6666666666666666,0.7259638922222222,0.97570723
CP,9,6,0.6666666666666666,0.7028313833333333,0.9826492
CYP4F11,9,6,0.6666666666666666,0.6798965588888889,0.9402573
DOP1A,9,6,0.6666666666666666,0.8326336188888889,0.96352184
EPS8,9,6,0.6666666666666666,0.7684265399555555,0.8649765
