Hugo_Symbol,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
ASXL1,0.75,12,8,0.6666666666666666,0.969020175,0.721825666775
BSN,0.75,12,8,0.6666666666666666,0.9482140649999999,0.6671880883295435
C9orf131,0.75,12,8,0.6666666666666666,0.957738035,0.7332344757481167
CACNA1D,0.75,12,8,0.6666666666666666,0.9225198,0.691118773
CD33,0.75,12,8,0.6666666666666666,0.96981138,0.7593995808333333
CEMIP2,0.75,12,8,0.6666666666666666,0.875832735,0.6508827110079062
CHGB,0.75,12,8,0.6666666666666666,0.9167387499999999,0.7151987474946684
COL6A6,0.75,12,8,0.6666666666666666,0.902983415,0.6954711192865322
CPS1,0.75,12,8,0.6666666666666666,0.93100863,0.7724338958333333
EGF,0.75,12,8,0.6666666666666666,0.8442544949999999,0.7098637989166666
FLNB,0.75,12,8,0.6666666666666666,0.935460975,0.6785689583092082
FLT4,0.75,12,8,0.6666666666666666,0.8943736499999999,0.7211021368
GABRB2,0.75,12,8,0.6666666666666666,0.8573608699999999,0.7130856406666667
GFRAL,0.75,12,8,0.6666666666666666,0.932458725,0.7080237794166666
KCNQ5,0.75,12,8,0.6666666666666666,0.877219025,0.6852226619902821
MDN1,0.75,12,8,0.6666666666666666,0.93952115,0.6730719448583334
MYO1D,0.75,12,8,0.6666666666666666,0.864665835,0.7018986866666667
NLRP8,0.75,12,8,0.6666666666666666,0.972553045,0.7308665666666667
PLCL1,0.75,12,8,0.6666666666666666,0.883325175,0.7268264520284659
PTPRD,0.75,12,8,0.6666666666666666,0.939904065,0.6411950676683537
SEMA3C,0.75,12,8,0.6666666666666666,0.9483976949999999,0.7020751639831707
SLC1A6,0.75,12,8,0.6666666666666666,0.97438252,0.7235045172656136
STK31,0.75,12,8,0.6666666666666666,0.976976385,0.7774433716666667
TLN1,0.75,12,8,0.6666666666666666,0.9377231800000001,0.7584862176666666
AKAP13,0.75,13,8,0.6153846153846154,0.9012079,0.67248961
AL592490.1,0.75,13,8,0.6153846153846154,0.97767663,0.7367534931538462
CIITA,0.75,13,8,0.6153846153846154,0.8303927,0.5953075921026214
COL4A6,0.75,13,8,0.6153846153846154,0.9192579,0.5933766743632961
FAM47B,0.75,13,8,0.6153846153846154,0.82905465,0.6183461578602223
GLI2,0.75,13,8,0.6153846153846154,0.9347777,0.5786811440695262
GON4L,0.75,13,8,0.6153846153846154,0.8981675,0.6211308141552865
MYCBP2,0.75,13,8,0.6153846153846154,0.93780905,0.6717448733942507
NTSR1,0.75,13,8,0.6153846153846154,0.9293701,0.6577760362340221
PCDHA8,0.75,13,8,0.6153846153846154,0.97063476,0.6405291026577896
PCDHB5,0.75,13,8,0.6153846153846154,0.86905354,0.7162049692116095
PDE4DIP,0.75,13,8,0.6153846153846154,0.9643886,0.74519096
STAG2,0.75,13,8,0.6153846153846154,0.8872954,0.5739568387800597
TENM4,0.75,13,8,0.6153846153846154,0.92877,0.6887063712072153
UGT2B4,0.75,13,8,0.6153846153846154,0.86557966,0.6551038983576153
FLNC,0.75,14,8,0.5714285714285714,0.930014125,0.6653826573457751
HIVEP1,0.75,14,8,0.5714285714285714,0.92199595,0.6373960291828571
MYO1B,0.75,14,8,0.5714285714285714,0.87791595,0.6257277992857143
NRXN1,0.75,14,8,0.5714285714285714,0.95404461,0.5971944417954609
SCN7A,0.75,14,8,0.5714285714285714,0.89868997,0.7032439090170713
SIPA1L2,0.75,14,8,0.5714285714285714,0.86163713,0.7260963702142857
SIPA1L3,0.75,14,8,0.5714285714285714,0.86457558,0.5619610935535596
SMARCA2,0.75,14,8,0.5714285714285714,0.8692895199999999,0.6043847636214286
SSPOP,0.75,14,8,0.5714285714285714,0.915775745,0.6227830271231053
TG,0.75,14,8,0.5714285714285714,0.9413103,0.6702299825703247
TNC,0.75,14,8,0.5714285714285714,0.93794137,0.6127517949187601
TPTE2,0.75,14,8,0.5714285714285714,0.807097255,0.5886356201624111
ZNF407,0.75,14,8,0.5714285714285714,0.89760618,0.6170496888401723
COL5A1,0.75,15,8,0.5333333333333333,0.8523899,0.5629897684333381
KDR,0.75,15,8,0.5333333333333333,0.9745574,0.6767580717333334
ANK3,0.75,16,8,0.5,0.7477026499999999,0.5585030397896119
BPTF,0.75,16,8,0.5,0.63744365,0.5533208096081257
CDH9,0.75,16,8,0.5,0.7322001,0.5463075474286252
RBM47,0.75,16,8,0.5,0.7516371,0.6119347582551425
SIM1,0.75,16,8,0.5,0.72901275,0.6048455683009237
ATP10B,0.75,17,8,0.47058823529411764,0.7328232,0.538163627532353
CHD5,0.75,17,8,0.47058823529411764,0.5186096,0.5240083205165453
LAMA3,0.75,17,8,0.47058823529411764,0.37824938,0.48883770467713783
MUC2,0.75,17,8,0.47058823529411764,0.6886247,0.5708443805836816
RP1,0.75,17,8,0.47058823529411764,0.5072314,0.5723886493247962
ARFGEF3,0.75,18,8,0.4444444444444444,0.5854781250000001,0.5172678485663414
ZNF831,0.75,19,8,0.42105263157894735,0.19518544,0.4763478479187895
MYO15A,0.75,20,8,0.4,0.3189793,0.4570020474613214
TRPM2,0.75,20,8,0.4,0.45744297,0.5136207129245246
PCDHA12,0.75,21,8,0.38095238095238093,0.7081764,0.6108220256619047
MROH2B,0.75,22,8,0.36363636363636365,0.32983973,0.45572696779628274
CFAP47,0.75,24,8,0.3333333333333333,0.0050572201999999995,0.3664988906914431
RB1,0.75,28,8,0.2857142857142857,4.6445135e-06,0.28897256581203334
ADAMTS10,0.75,7,7,1.0,0.94049335,0.9408361828571429
AKAP11,0.75,7,7,1.0,0.9901714,0.9807674628571429
AMPH,0.75,7,7,1.0,0.9908208,0.9677307928571428
AXL,0.75,7,7,1.0,0.98725706,0.98457056
CLDN4,0.75,7,7,1.0,0.93918025,0.9258571828571428
COBLL1,0.75,7,7,1.0,0.9757057,0.9716493257142857
COG4,0.75,7,7,1.0,0.991351,0.9642212257142857
COL5A2,0.75,7,7,1.0,0.9727491,0.9493194842857143
KIAA0753,0.75,7,7,1.0,0.9912778,0.9855503914285714
MX2,0.75,7,7,1.0,0.89805764,0.8951731185714286
NCAPG2,0.75,7,7,1.0,0.9831267,0.9483323
PLCE1,0.75,7,7,1.0,0.98465234,0.9528038814285714
PYHIN1,0.75,7,7,1.0,0.9906983,0.9762810157142857
SEC31A,0.75,7,7,1.0,0.9864232,0.9400076242857143
SLC26A5,0.75,7,7,1.0,0.98509777,0.9628357442857143
TTC30A,0.75,7,7,1.0,0.9849022,0.9805501257142858
ABCB8,0.75,8,7,0.875,0.988809435,0.9395246125
ADAM7,0.75,8,7,0.875,0.92497465,0.87923625125
ARSK,0.75,8,7,0.875,0.953015835,0.88152097625
C14orf39,0.75,8,7,0.875,0.964019,0.8473516334414875
CDH20,0.75,8,7,0.875,0.984596195,0.935919215
CDKL5,0.75,8,7,0.875,0.9740283249999999,0.8405823687398075
CEP126,0.75,8,7,0.875,0.9566670500000001,0.87250063
CTAGE1,0.75,8,7,0.875,0.981601685,0.8516970115
DIDO1,0.75,8,7,0.875,0.9713034949999999,0.8415910396224375
EYA4,0.75,8,7,0.875,0.9277639200000001,0.86473851125
KDM2B,0.75,8,7,0.875,0.98376305,0.83482588607125
KIR2DL4,0.75,8,7,0.875,0.9813722,0.91081768125
KLHL13,0.75,8,7,0.875,0.9680595000000001,0.8327879450000376
LPIN1,0.75,8,7,0.875,0.985869325,0.8605901426925
MTUS2,0.75,8,7,0.875,0.97792425,0.86615251
OR10H5,0.75,8,7,0.875,0.990468355,0.9000128075
OR1S1,0.75,8,7,0.875,0.9784059,0.91172284875
OR2T33,0.75,8,7,0.875,0.99002375,0.8491670638708204
PROKR2,0.75,8,7,0.875,0.9485812499999999,0.87715495125
PSG4,0.75,8,7,0.875,0.98375572,0.89214539125
REPS2,0.75,8,7,0.875,0.9349802,0.84596841
RPGRIP1L,0.75,8,7,0.875,0.8719344,0.86749693
SAGE1,0.75,8,7,0.875,0.97124218,0.8381249150000158
SERPINA3,0.75,8,7,0.875,0.9856595100000001,0.861162892548195
SLC12A7,0.75,8,7,0.875,0.98019297,0.8575004380800095
SLC26A4,0.75,8,7,0.875,0.98820793,0.8884657625
SLITRK2,0.75,8,7,0.875,0.979356585,0.87513950375
UHRF1BP1L,0.75,8,7,0.875,0.9696500299999999,0.90171004375
ZNF780B,0.75,8,7,0.875,0.9423376,0.8222354850000001
ABCB1,0.75,9,7,0.7777777777777778,0.93908304,0.7397858182144444
AHR,0.75,9,7,0.7777777777777778,0.9810978,0.7744170179666666
ASZ1,0.75,9,7,0.7777777777777778,0.962088,0.8327171371111111
ATP10D,0.75,9,7,0.7777777777777778,0.99001443,0.8492819133333334
C2orf16,0.75,9,7,0.7777777777777778,0.95890945,0.7579246143333334
CCDC18,0.75,9,7,0.7777777777777778,0.9605149,0.8518530966666666
CUL1,0.75,9,7,0.7777777777777778,0.9783,0.8110707266666667
DLC1,0.75,9,7,0.7777777777777778,0.9826622,0.8523784166666667
DPP6,0.75,9,7,0.7777777777777778,0.9691362,0.7608038077278111
EPHB6,0.75,9,7,0.7777777777777778,0.9702059,0.7919209111111111
FBXL13,0.75,9,7,0.7777777777777778,0.98558885,0.7657143830078678
ICE1,0.75,9,7,0.7777777777777778,0.97379863,0.7517411897343566
ITGB4,0.75,9,7,0.7777777777777778,0.9801052,0.7541448852461914
JHY,0.75,9,7,0.7777777777777778,0.99108136,0.8940325455555556
LRRC66,0.75,9,7,0.7777777777777778,0.9505808,0.7525748761111112
MAP3K4,0.75,9,7,0.7777777777777778,0.9746814,0.8937923133333333
MYO6,0.75,9,7,0.7777777777777778,0.97530943,0.7622606354506556
NR3C2,0.75,9,7,0.7777777777777778,0.9842928,0.8375480710000001
NRDC,0.75,9,7,0.7777777777777778,0.8837131,0.83921678
OGDH,0.75,9,7,0.7777777777777778,0.98603094,0.8410410811111111
OR2T12,0.75,9,7,0.7777777777777778,0.884861,0.7274594818888889
OR2Y1,0.75,9,7,0.7777777777777778,0.9820638,0.7578026076888889
OR5AR1,0.75,9,7,0.7777777777777778,0.8227783,0.7117614292175213
PCDHGA2,0.75,9,7,0.7777777777777778,0.9630432,0.81238156
PEX1,0.75,9,7,0.7777777777777778,0.9801344,0.7577335873691377
PHF3,0.75,9,7,0.7777777777777778,0.97865844,0.7460676587194077
PIK3CB,0.75,9,7,0.7777777777777778,0.97142416,0.9065760855555555
PPEF2,0.75,9,7,0.7777777777777778,0.98471224,0.8595175688888889
PRR23B,0.75,9,7,0.7777777777777778,0.9849103,0.798839757888889
PRSS35,0.75,9,7,0.7777777777777778,0.95060176,0.7435598258888888
SGO2,0.75,9,7,0.7777777777777778,0.95637846,0.8462297522222222
SLC9C2,0.75,9,7,0.7777777777777778,0.97088933,0.8321051304444445
SMARCA1,0.75,9,7,0.7777777777777778,0.94189245,0.7348380444812418
SNRNP200,0.75,9,7,0.7777777777777778,0.9655411,0.7899007788888889
TAF2,0.75,9,7,0.7777777777777778,0.97123384,0.7429954719734523
TJP3,0.75,9,7,0.7777777777777778,0.97877985,0.7674072169411111
UBASH3A,0.75,9,7,0.7777777777777778,0.97117865,0.8355268728888888
AFDN,0.75,10,7,0.7,0.9072533300000001,0.65182236603482
AXDND1,0.75,10,7,0.7,0.95012715,0.7488052693638161
CHL1,0.75,10,7,0.7,0.93474075,0.7638110850000001
CNGA4,0.75,10,7,0.7,0.95613605,0.7930403204791147
COL15A1,0.75,10,7,0.7,0.98076025,0.7542902720078205
DSC1,0.75,10,7,0.7,0.9250598299999999,0.76169657895
EMILIN2,0.75,10,7,0.7,0.954850575,0.73565001866
ERCC6L,0.75,10,7,0.7,0.95070067,0.78212364
ERN2,0.75,10,7,0.7,0.98194095,0.73188800210551
FILIP1,0.75,10,7,0.7,0.93130897,0.73332599015
HELB,0.75,10,7,0.7,0.984612115,0.679433849738
KIAA1549,0.75,10,7,0.7,0.9913148700000001,0.7834724739400001
LGSN,0.75,10,7,0.7,0.9547616,0.7068306558463
LILRB2,0.75,10,7,0.7,0.9141101549999999,0.7204206397967449
MATK,0.75,10,7,0.7,0.9621242000000001,0.739948392918417
MED13,0.75,10,7,0.7,0.9814627300000001,0.7093100655
MSH6,0.75,10,7,0.7,0.87733179,0.76904982577
MYO9A,0.75,10,7,0.7,0.827275905,0.7102071212450001
NEK10,0.75,10,7,0.7,0.891860675,0.689806069116
NOTCH3,0.75,10,7,0.7,0.917099925,0.71185362808
PCDHA9,0.75,10,7,0.7,0.9352629450000001,0.7315709291475
PCDHB6,0.75,10,7,0.7,0.947026325,0.751612144
PCDHGA8,0.75,10,7,0.7,0.9493081,0.739501177
PLCB1,0.75,10,7,0.7,0.9838302999999999,0.712968522866
PPP1R9A,0.75,10,7,0.7,0.9887631800000001,0.7734791791107042
PTPRC,0.75,10,7,0.7,0.97464437,0.7550783061999999
RBMS3,0.75,10,7,0.7,0.971788365,0.842454758
TBC1D32,0.75,10,7,0.7,0.94585445,0.763788498
TMEM132B,0.75,10,7,0.7,0.934030935,0.677926341695
TRIML1,0.75,10,7,0.7,0.9386147,0.761325126545
UPF1,0.75,10,7,0.7,0.9612541699999999,0.739628884212683
ZNF229,0.75,10,7,0.7,0.98732262,0.7889678659999999
ACE,0.75,11,7,0.6363636363636364,0.9204571,0.6830288476833922
ATP11A,0.75,11,7,0.6363636363636364,0.8640288,0.6292422161109091
CFAP54,0.75,11,7,0.6363636363636364,0.97494656,0.6610232189931607
FHDC1,0.75,11,7,0.6363636363636364,0.815617,0.640464298341895
FLT3,0.75,11,7,0.6363636363636364,0.88447875,0.6626120132727272
KIAA1217,0.75,11,7,0.6363636363636364,0.96686167,0.7279798028059582
KIF1B,0.75,11,7,0.6363636363636364,0.98070717,0.6701590159467442
MAP3K19,0.75,11,7,0.6363636363636364,0.88514805,0.6209965052272728
MGAM,0.75,11,7,0.6363636363636364,0.98768413,0.6445645917661863
NPHS1,0.75,11,7,0.6363636363636364,0.98141277,0.7031816671579972
OR5D18,0.75,11,7,0.6363636363636364,0.95392865,0.6718473785134754
PCDHB13,0.75,11,7,0.6363636363636364,0.9775059,0.7760373218181819
PCNX1,0.75,11,7,0.6363636363636364,0.9394522,0.6757628533973531
PIK3C2G,0.75,11,7,0.6363636363636364,0.913874,0.6508635191573263
PTCH1,0.75,11,7,0.6363636363636364,0.90261483,0.6009274599272584
RASGRF2,0.75,11,7,0.6363636363636364,0.95444244,0.7431738490909091
ROS1,0.75,11,7,0.6363636363636364,0.89182526,0.6719856397520773
SRCAP,0.75,11,7,0.6363636363636364,0.9116052,0.6651693891767599
TENM2,0.75,11,7,0.6363636363636364,0.91924953,0.7413771987662966
TRPM8,0.75,11,7,0.6363636363636364,0.9184498,0.7217518376363636
TULP4,0.75,11,7,0.6363636363636364,0.9655718,0.7491853321713345
ZNF521,0.75,11,7,0.6363636363636364,0.98430634,0.84970788
ZNF676,0.75,11,7,0.6363636363636364,0.96785563,0.810999038961991
ZNF98,0.75,11,7,0.6363636363636364,0.97726303,0.6844990148544935
ATP6V0A4,0.75,12,7,0.5833333333333334,0.94603792,0.6529642087499999
BAZ2B,0.75,12,7,0.5833333333333334,0.895968375,0.6060748685698941
LYST,0.75,12,7,0.5833333333333334,0.90950275,0.6031045014561667
MUC4,0.75,12,7,0.5833333333333334,0.8369635950000001,0.6408902742218336
NDST4,0.75,12,7,0.5833333333333334,0.957216115,0.7165537456546175
NUP210L,0.75,12,7,0.5833333333333334,0.81030155,0.7157062132083333
OLFML2B,0.75,12,7,0.5833333333333334,0.913930915,0.6458147016730645
PAN3,0.75,12,7,0.5833333333333334,0.8360208250000001,0.677774012
PKD1L2,0.75,12,7,0.5833333333333334,0.960548075,0.6061742782335383
PTPRB,0.75,12,7,0.5833333333333334,0.9449164649999999,0.7067378170933334
PUM1,0.75,12,7,0.5833333333333334,0.8398931000000001,0.6977445022283333
SCAF11,0.75,12,7,0.5833333333333334,0.9433043,0.6938788433270834
SETBP1,0.75,12,7,0.5833333333333334,0.84591688,0.6486087121086351
SPOCD1,0.75,12,7,0.5833333333333334,0.8688777,0.6478887103403882
VPS13A,0.75,12,7,0.5833333333333334,0.939784585,0.628459212714495
XDH,0.75,12,7,0.5833333333333334,0.9518387049999999,0.63746292747625
ZFHX4,0.75,12,7,0.5833333333333334,0.8409345500000001,0.7485694700000001
ZNF28,0.75,12,7,0.5833333333333334,0.9144410000000001,0.6491595987351803
ATP4A,0.75,13,7,0.5384615384615384,0.8611524,0.5761115290447585
CACNA1E,0.75,13,7,0.5384615384615384,0.9639338,0.6165408920324615
COL11A2,0.75,13,7,0.5384615384615384,0.8116126,0.5825907558788027
COL27A1,0.75,13,7,0.5384615384615384,0.8976879,0.6118454652665688
CREBBP,0.75,13,7,0.5384615384615384,0.8280773,0.5702800216876209
FAM83B,0.75,13,7,0.5384615384615384,0.92690325,0.6476734095428321
IGF2BP1,0.75,13,7,0.5384615384615384,0.7946248,0.5436636238599394
KIAA2026,0.75,13,7,0.5384615384615384,0.791813,0.5259865963293577
PCDHGB4,0.75,13,7,0.5384615384615384,0.94834507,0.6653037274292307
POLA1,0.75,13,7,0.5384615384615384,0.8504873,0.5713950838726661
PRSS16,0.75,13,7,0.5384615384615384,0.95536,0.6524382896296615
PTPRH,0.75,13,7,0.5384615384615384,0.93662715,0.536682000920512
REV3L,0.75,13,7,0.5384615384615384,0.82905513,0.5849473563054615
SYNPO2,0.75,13,7,0.5384615384615384,0.84458464,0.650702722923077
DICER1,0.75,14,7,0.5,0.50733932,0.4851361366208772
MYOF,0.75,14,7,0.5,0.6728007199999999,0.6066301674938875
PLEKHG4B,0.75,14,7,0.5,0.535215175,0.5145150802247336
PTPRS,0.75,14,7,0.5,0.712553735,0.5681789249988786
SEMG1,0.75,14,7,0.5,0.724126365,0.5744114121660328
TRAPPC8,0.75,14,7,0.5,0.716393235,0.6220952100001961
UHRF1BP1,0.75,14,7,0.5,0.70571947,0.6171220673702559
ADGRG4,0.75,15,7,0.4666666666666667,0.6906655,0.6122980611333334
FAT3,0.75,15,7,0.4666666666666667,0.40142077,0.5594181427330167
MYH3,0.75,15,7,0.4666666666666667,0.6889013,0.5366568871919214
NUP205,0.75,15,7,0.4666666666666667,0.74253535,0.6565674559693334
PALM2AKAP2,0.75,15,7,0.4666666666666667,0.49387702,0.5268642819470439
PRKDC,0.75,15,7,0.4666666666666667,0.6597469,0.5703970456938274
COL22A1,0.75,16,7,0.4375,0.378858415,0.49564994176754934
CUX2,0.75,16,7,0.4375,0.1048678349,0.4392365370582003
PCDHA3,0.75,16,7,0.4375,0.59645296,0.5629032499752491
DPP10,0.75,17,7,0.4117647058823529,0.6882225,0.5518411420159195
LRRK1,0.75,18,7,0.3888888888888889,0.230236675,0.42525728521515627
MYO10,0.75,18,7,0.3888888888888889,0.357567175,0.4526373600817999
CSMD1,0.75,19,7,0.3684210526315789,0.019221032,0.4072306049684986
ADAMTS12,0.75,20,7,0.35,0.623533465,0.588608708232
SPAG17,0.75,20,7,0.35,0.50585815,0.56131497
ALX1,0.75,6,6,1.0,0.96447733,0.9431310933333333
ATP7A,0.75,6,6,1.0,0.94305798,0.9037425566666667
CYP2B6,0.75,6,6,1.0,0.969475835,0.9593311999999999
DMXL1,0.75,6,6,1.0,0.9566937,0.9376184833333333
E2F7,0.75,6,6,1.0,0.9767821,0.9561938483333333
EZH2,0.75,6,6,1.0,0.989801065,0.9869233199999999
FBXO31,0.75,6,6,1.0,0.99132603,0.9888581100000001
FLACC1,0.75,6,6,1.0,0.975681015,0.9739546383333333
GAPVD1,0.75,6,6,1.0,0.981520065,0.9241295049999999
GPRC6A,0.75,6,6,1.0,0.9908339749999999,0.9872583516666666
GUCY2C,0.75,6,6,1.0,0.9697739999999999,0.9442201833333334
MC4R,0.75,6,6,1.0,0.9840554,0.9497174033333332
MPEG1,0.75,6,6,1.0,0.97758097,0.925565465
NFAT5,0.75,6,6,1.0,0.98969997,0.9714005066666668
OAS2,0.75,6,6,1.0,0.97369925,0.9668417216666666
OR2M2,0.75,6,6,1.0,0.969666135,0.9668266833333333
OR4K15,0.75,6,6,1.0,0.96925733,0.9605880516666666
OR9G1,0.75,6,6,1.0,0.99106408,0.9899072583333334
PCDHB4,0.75,6,6,1.0,0.985573645,0.9751321033333333
PDE7A,0.75,6,6,1.0,0.96799362,0.9635154866666666
PIP4K2C,0.75,6,6,1.0,0.879828245,0.8835021883333334
PKN2,0.75,6,6,1.0,0.9542536699999999,0.9344018066666666
PRSS58,0.75,6,6,1.0,0.9914422,0.9914231166666667
RBM14,0.75,6,6,1.0,0.9661974,0.9574859383333333
RSPH10B,0.75,6,6,1.0,0.983814265,0.9793868483333333
SERPINB12,0.75,6,6,1.0,0.9801078249999999,0.9488252500000001
SMCR8,0.75,6,6,1.0,0.984532,0.98535703
SPINK5,0.75,6,6,1.0,0.9677999749999999,0.9642106833333334
STAG1,0.75,6,6,1.0,0.9656128150000001,0.9542010183333334
TFPI2,0.75,6,6,1.0,0.98026768,0.978915745
TMEM106B,0.75,6,6,1.0,0.9828329250000001,0.9569732599999999
TMEM131,0.75,6,6,1.0,0.939942955,0.901158875
TRIML2,0.75,6,6,1.0,0.95269675,0.933504165
TRIP11,0.75,6,6,1.0,0.941834625,0.9386474166666666
VWA3B,0.75,6,6,1.0,0.93036407,0.9316885266666667
ZBTB38,0.75,6,6,1.0,0.986201,0.9674083283333333
ZNF264,0.75,6,6,1.0,0.9911177250000001,0.9902442183333333
ZNF426,0.75,6,6,1.0,0.96918178,0.9298479966666666
ZNF470,0.75,6,6,1.0,0.99042037,0.9689247249999999
ACVRL1,0.75,7,6,0.8571428571428571,0.9792052,0.8632044185714286
AGAP3,0.75,7,6,0.8571428571428571,0.9546822,0.8199570420894285
AMY2B,0.75,7,6,0.8571428571428571,0.91595256,0.8783039557142857
ARHGAP25,0.75,7,6,0.8571428571428571,0.98197687,0.8391594104355686
C12orf40,0.75,7,6,0.8571428571428571,0.9801609,0.925581377142857
CACNA1A,0.75,7,6,0.8571428571428571,0.96337765,0.82475232
CASK,0.75,7,6,0.8571428571428571,0.9396894,0.8014437000000808
CDH4,0.75,7,6,0.8571428571428571,0.8544587,0.7673681142857143
CDH7,0.75,7,6,0.8571428571428571,0.8963812,0.8877251057142858
CHRM2,0.75,7,6,0.8571428571428571,0.93423396,0.8891272471428572
DCAF8L1,0.75,7,6,0.8571428571428571,0.86291057,0.786886735757143
DLG5,0.75,7,6,0.8571428571428571,0.98505557,0.8270833728571428
DNAJC13,0.75,7,6,0.8571428571428571,0.9699602,0.7953974911228572
DRD1,0.75,7,6,0.8571428571428571,0.9648767,0.8854099342857144
ECM2,0.75,7,6,0.8571428571428571,0.9898342,0.8313549315894286
ENDOD1,0.75,7,6,0.8571428571428571,0.93077195,0.8141809086975629
EPHB4,0.75,7,6,0.8571428571428571,0.9784524,0.9000347914285715
FAM71B,0.75,7,6,0.8571428571428571,0.9542906,0.91428785
FAM81B,0.75,7,6,0.8571428571428571,0.9723493,0.8555444157142856
FBXL5,0.75,7,6,0.8571428571428571,0.92322636,0.8130801830000001
FSTL4,0.75,7,6,0.8571428571428571,0.91160345,0.7926491823446715
GFPT1,0.75,7,6,0.8571428571428571,0.96994543,0.8102296651428571
GHRHR,0.75,7,6,0.8571428571428571,0.86696917,0.8294685628571429
GNAT3,0.75,7,6,0.8571428571428571,0.9795141,0.8354395991242857
GPATCH8,0.75,7,6,0.8571428571428571,0.956592,0.7979362895142857
IL17RD,0.75,7,6,0.8571428571428571,0.92505103,0.8409804542857142
IL1RAPL1,0.75,7,6,0.8571428571428571,0.9442442,0.8171042530042857
IL21R,0.75,7,6,0.8571428571428571,0.98643214,0.8797390785714285
IPO5,0.75,7,6,0.8571428571428571,0.9754945,0.8377608241828572
ITPRID1,0.75,7,6,0.8571428571428571,0.9766872,0.8626814571428572
KANK1,0.75,7,6,0.8571428571428571,0.98895276,0.8352540628571428
KIAA1755,0.75,7,6,0.8571428571428571,0.9701202,0.8745640271428571
LIPG,0.75,7,6,0.8571428571428571,0.9901119,0.9266651942857144
MPP7,0.75,7,6,0.8571428571428571,0.980803,0.9093288571428572
OR11G2,0.75,7,6,0.8571428571428571,0.9745798,0.8356201596885714
OR2T4,0.75,7,6,0.8571428571428571,0.959267,0.81197621
PLEKHG1,0.75,7,6,0.8571428571428571,0.9773794,0.8525584557142858
PRAG1,0.75,7,6,0.8571428571428571,0.96311826,0.8418650157142856
PTPRA,0.75,7,6,0.8571428571428571,0.9879089,0.8226761805
RLF,0.75,7,6,0.8571428571428571,0.97846395,0.8160160179679999
SIN3B,0.75,7,6,0.8571428571428571,0.977416,0.9430039242857143
SLC6A15,0.75,7,6,0.8571428571428571,0.99082595,0.8949916442857143
SLC6A6,0.75,7,6,0.8571428571428571,0.97584176,0.9360148914285714
SMURF1,0.75,7,6,0.8571428571428571,0.98864645,0.8399856628571428
ST14,0.75,7,6,0.8571428571428571,0.9338295,0.8110341691428572
SVOPL,0.75,7,6,0.8571428571428571,0.9812407,0.8434560414285714
SYNRG,0.75,7,6,0.8571428571428571,0.97276425,0.8572416857142857
TBC1D2,0.75,7,6,0.8571428571428571,0.8646126,0.7841770750714286
THEMIS,0.75,7,6,0.8571428571428571,0.9535616,0.8755666257142857
TRIM22,0.75,7,6,0.8571428571428571,0.9613275,0.8464759771428572
YY1AP1,0.75,7,6,0.8571428571428571,0.9115458,0.8781878357142857
ZNF75D,0.75,7,6,0.8571428571428571,0.9874255,0.8375295571429496
ZNF91,0.75,7,6,0.8571428571428571,0.97673583,0.9207666314285714
ABCC1,0.75,8,6,0.75,0.971417975,0.795730368125
ABCG4,0.75,8,6,0.75,0.960543435,0.7380843679125
ABLIM3,0.75,8,6,0.75,0.9759749799999999,0.898206555
ADAMTS19,0.75,8,6,0.75,0.980618175,0.80830755
ADGRE1,0.75,8,6,0.75,0.9860083,0.741267425977
BACH1,0.75,8,6,0.75,0.96528015,0.737905031425
BOC,0.75,8,6,0.75,0.989335685,0.753685835
C12orf50,0.75,8,6,0.75,0.93345865,0.8386450675
CACNA2D3,0.75,8,6,0.75,0.975799825,0.8173853662968346
CADPS,0.75,8,6,0.75,0.9628526,0.75763871625
